DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,LOCATION,Cross Street,LAT,LON,Day of Week,Amount,Damage
2023-04-04,1856,6,Hollywood,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,405.0,CLOTHING STORE,999.0,NO WEAPON,5400    HOLLYWOOD                    BL,NO CROSS STREET,34.1036,-118.3049,2,950.0,1
2022-10-15,1840,13,Newton,440,THEFT PLAIN - PETTY ($950 & UNDER),33,M,H,402.0,MARKET,999.0,NO WEAPON,1200    MAPLE                        AV,NO CROSS STREET,34.0357,-118.2563,6,950.0,1
2022-12-05,1545,9,Van Nuys,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",67,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,14000    HUSTON                       ST,NO CROSS STREET,34.1599,-118.4372,1,900.0,1
2022-04-16,1200,15,N Hollywood,354,THEFT OF IDENTITY,38,M,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,6200    CAHUENGA                     BL,NO CROSS STREET,34.1831,-118.3616,6,0.0,0
2020-12-08,656,6,Hollywood,354,THEFT OF IDENTITY,58,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1500 N  FAIRFAX                      AV,NO CROSS STREET,34.104,-118.3755,2,0.0,0
2022-08-18,1500,5,Harbor,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,2800    VIA CABRILLO MARINA,NO CROSS STREET,33.7175,-118.2826,4,20000.0,1
2022-02-02,1415,3,Southwest,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,X,X,108.0,PARKING LOT,999.0,NO WEAPON,5000    OBAMA                        BL,NO CROSS STREET,34.023,-118.351,3,20000.0,1
2020-11-19,2145,12,77th Street,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,B,102.0,SIDEWALK,102.0,HAND GUN,2100 W  CENTURY                      BL,NO CROSS STREET,33.9486,-118.3094,4,0.0,0
2020-01-14,1620,7,Wilshire,440,THEFT PLAIN - PETTY ($950 & UNDER),0,M,X,417.0,THE BEVERLY CONNECTION,999.0,NO WEAPON,100 N  LA CIENEGA                   BL,NO CROSS STREET,34.0746,-118.3765,2,950.0,1
2021-08-12,1900,9,Van Nuys,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,7400    ZOMBAR                       AV,NO CROSS STREET,34.2048,-118.4673,4,20000.0,1
2022-12-13,730,16,Foothill,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",63,F,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,10300    SAMOA                        AV,NO CROSS STREET,34.2559,-118.287,2,900.0,1
2022-01-12,1545,5,Harbor,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34,M,H,406.0,OTHER STORE,999.0,NO WEAPON,1700 N  GAFFEY                       ST,NO CROSS STREET,33.7601,-118.2928,3,20000.0,1
2022-09-24,322,17,Devonshire,354,THEFT OF IDENTITY,54,F,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,17000    SIGNATURE                    DR,NO CROSS STREET,34.2891,-118.5037,6,0.0,0
2022-04-01,1221,3,Southwest,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),28,F,B,122.0,"VEHICLE, PASSENGER/TRUCK",999.0,NO WEAPON,ADAMS                        BL,SYCAMORE,34.0325,-118.3541,5,399.0,1
2021-01-21,2335,14,Pacific,662,"BUNCO, GRAND THEFT",32,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,8700    TUSCANY                      AV,NO CROSS STREET,33.956,-118.4386,4,20000.0,1
2020-03-09,700,18,Southeast,440,THEFT PLAIN - PETTY ($950 & UNDER),26,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,400 E  102ND                        ST,NO CROSS STREET,33.9438,-118.2673,1,950.0,1
2020-01-25,2100,3,Southwest,440,THEFT PLAIN - PETTY ($950 & UNDER),36,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,4100    LEIMERT                      BL,NO CROSS STREET,34.01,-118.3239,6,950.0,1
2022-01-16,400,2,Rampart,510,VEHICLE - STOLEN,0,X,X,108.0,PARKING LOT,999.0,NO WEAPON,2700 W  TEMPLE                       ST,NO CROSS STREET,34.0757,-118.2777,7,20000.0,1
2022-01-05,1800,18,Southeast,510,VEHICLE - STOLEN,0,X,X,707.0,GARAGE/CARPORT,999.0,NO WEAPON,16300 S  VERMONT                      AV,NO CROSS STREET,33.8834,-118.2913,3,20000.0,1
2021-01-01,1020,11,Northeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,F,B,101.0,STREET,312.0,PIPE/METAL PIPE,BROADWAY,EL VERANO                    AV,34.1437,-118.2257,5,0.0,0
2022-01-21,1700,8,West LA,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,H,108.0,PARKING LOT,212.0,BOTTLE,12200    SANTA MONICA                 BL,NO CROSS STREET,34.0401,-118.4644,5,0.0,0
2021-10-01,2300,11,Northeast,933,PROWLER,67,F,X,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,1200 N  HOOVER                       ST,NO CROSS STREET,34.0935,-118.2846,5,0.0,0
2020-08-21,1700,8,West LA,320,"BURGLARY, ATTEMPTED",0,X,X,702.0,OFFICE BUILDING/OFFICE,500.0,UNKNOWN WEAPON/OTHER WEAPON,1800    CENTURY PARK,NO CROSS STREET,34.0589,-118.4211,5,0.0,0
2020-02-28,1200,3,Southwest,662,"BUNCO, GRAND THEFT",20,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,5500    BLACKWELDER                  ST,NO CROSS STREET,34.0287,-118.3641,5,20000.0,1
2022-04-22,608,4,Hollenbeck,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),75,M,X,204.0,MANUFACTURING COMPANY,999.0,NO WEAPON,1700 N  INDIANA                      ST,NO CROSS STREET,34.0591,-118.1965,5,20000.0,1
2020-02-19,1200,13,Newton,220,ATTEMPTED ROBBERY,17,M,B,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,HOOPER                       AV,43RD                         ST,34.0058,-118.2521,3,2000.0,1
2023-06-11,1715,1,Central,762,LEWD CONDUCT,52,F,H,503.0,HOTEL,999.0,NO WEAPON,900 W  OLYMPIC                      BL,NO CROSS STREET,34.0454,-118.2658,7,0.0,0
2022-10-23,1630,6,Hollywood,815,SEXUAL PENETRATION W/FOREIGN OBJECT,35,F,X,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",LA BREA,HAWTHORN,34.1006,-118.3449,7,0.0,0
2022-01-11,1700,2,Rampart,624,BATTERY - SIMPLE ASSAULT,71,M,H,230.0,DAY CARE/ADULTS*,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",900 S  LAKE                         ST,NO CROSS STREET,34.0539,-118.2799,2,0.0,0
2022-11-12,430,14,Pacific,440,THEFT PLAIN - PETTY ($950 & UNDER),26,F,C,402.0,MARKET,999.0,NO WEAPON,1700    ABBOT KINNEY                 BL,NO CROSS STREET,33.9928,-118.4513,6,950.0,1
2020-07-09,1800,7,Wilshire,310,BURGLARY,61,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,300 N  LAS PALMAS                   AV,NO CROSS STREET,34.0762,-118.336,4,10000.0,1
2022-07-28,555,14,Pacific,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",47,F,X,212.0,TRANSPORTATION FACILITY (AIRPORT),999.0,NO WEAPON,300    WORLD                        WY,NO CROSS STREET,33.9455,-118.4001,4,20000.0,1
2020-05-27,1900,3,Southwest,330,BURGLARY FROM VEHICLE,43,M,B,104.0,DRIVEWAY,999.0,NO WEAPON,2900    HILLCREST                    DR,NO CROSS STREET,34.0294,-118.3429,3,2000.0,1
2021-11-08,900,19,Mission,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,15,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",14300    GERMAIN                      ST,NO CROSS STREET,34.2654,-118.4461,1,0.0,0
2021-11-25,30,10,West Valley,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",21,F,W,122.0,"VEHICLE, PASSENGER/TRUCK",999.0,NO WEAPON,19400    SHENANGO                     DR,NO CROSS STREET,34.1434,-118.5571,4,900.0,1
2023-04-23,1300,13,Newton,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),58,F,H,101.0,STREET,999.0,NO WEAPON,700 E  15TH                         ST,NO CROSS STREET,34.0306,-118.2555,7,20000.0,1
2020-02-15,1900,9,Van Nuys,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,402.0,MARKET,999.0,NO WEAPON,SEPULVEDA,SHERMAN                      WY,34.2012,-118.4662,6,950.0,1
2021-05-30,115,5,Harbor,626,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,X,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",PACIFIC COAST                HY,WILMINGTON                   BL,33.7868,-118.2658,7,0.0,0
2021-09-28,2300,5,Harbor,510,VEHICLE - STOLEN,0,X,X,108.0,PARKING LOT,999.0,NO WEAPON,19800 S  VERMONT                      AV,NO CROSS STREET,33.8534,-118.2905,2,20000.0,1
2021-01-28,1500,13,Newton,310,BURGLARY,46,M,W,108.0,PARKING LOT,999.0,NO WEAPON,1500 E  WASHINGTON                   BL,NO CROSS STREET,34.0214,-118.2452,4,10000.0,1
2020-04-02,1247,14,Pacific,440,THEFT PLAIN - PETTY ($950 & UNDER),30,M,W,702.0,OFFICE BUILDING/OFFICE,999.0,NO WEAPON,OSAGE,MANCHESTER,33.9526,-118.3823,4,950.0,1
2022-09-17,700,17,Devonshire,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,10500    MASON                        AV,NO CROSS STREET,34.2608,-118.5798,6,20000.0,1
2022-08-18,1800,7,Wilshire,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),48,M,H,101.0,STREET,999.0,NO WEAPON,5100 W  WASHINGTON                   BL,NO CROSS STREET,34.0431,-118.3482,4,20000.0,1
2020-07-18,2200,2,Rampart,510,VEHICLE - STOLEN,0,X,X,707.0,GARAGE/CARPORT,999.0,NO WEAPON,1400 W  12TH                         ST,NO CROSS STREET,34.0451,-118.2735,6,20000.0,1
2022-04-30,1600,10,West Valley,330,BURGLARY FROM VEHICLE,80,M,B,101.0,STREET,999.0,NO WEAPON,6400    WILBUR                       AV,NO CROSS STREET,34.1866,-118.5447,6,2000.0,1
2023-06-25,2200,5,Harbor,330,BURGLARY FROM VEHICLE,36,M,H,503.0,HOTEL,999.0,NO WEAPON,19800 S  VERMONT                      AV,NO CROSS STREET,33.8509,-118.2905,7,2000.0,1
2020-07-03,1800,7,Wilshire,900,VIOLATION OF COURT ORDER,30,F,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,100 N  CLARK                        DR,NO CROSS STREET,34.0753,-118.3849,5,0.0,0
2021-06-09,1,5,Harbor,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),25,M,H,108.0,PARKING LOT,999.0,NO WEAPON,1500 W  PACIFIC COAST                HY,NO CROSS STREET,33.7908,-118.2845,3,20000.0,1
2021-02-27,1745,19,Mission,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,F,H,507.0,CONDOMINIUM/TOWNHOUSE,999.0,NO WEAPON,14300    FOOTHILL                     BL,NO CROSS STREET,34.3238,-118.4387,6,20000.0,1
2021-03-28,1914,19,Mission,354,THEFT OF IDENTITY,61,M,W,210.0,RESTAURANT/FAST FOOD,999.0,NO WEAPON,15100    HOLIDAY                      WY,NO CROSS STREET,34.2911,-118.4621,7,0.0,0
2022-04-08,1000,8,West LA,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,203.0,OTHER BUSINESS,999.0,NO WEAPON,10800 W  PICO                         BL,NO CROSS STREET,34.0406,-118.4275,5,900.0,1
2022-08-13,1750,20,Olympic,624,BATTERY - SIMPLE ASSAULT,42,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,4400    ROSEWOOD                     AV,NO CROSS STREET,34.079,-118.3004,6,0.0,0
2020-12-21,1610,16,Foothill,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),25,M,W,122.0,"VEHICLE, PASSENGER/TRUCK",215.0,MACHETE,TUXFORD,SAN FERNANDO,34.2281,-118.3802,1,399.0,1
2021-02-21,750,16,Foothill,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),39,M,H,402.0,MARKET,999.0,NO WEAPON,8900    SUNLAND                      BL,NO CROSS STREET,34.2311,-118.3667,7,950.0,1
2020-08-17,1530,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,18,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1300    MAGDALENA                    ST,NO CROSS STREET,34.0635,-118.2313,1,0.0,0
2020-11-20,1820,14,Pacific,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,TULLER                       AV,VENICE                       BL,34.0127,-118.4183,5,20000.0,1
2021-10-03,1200,2,Rampart,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,2300 W  3RD                          ST,NO CROSS STREET,34.0677,-118.2731,7,20000.0,1
2022-12-23,1600,4,Hollenbeck,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,3900    COLLIS                       AV,NO CROSS STREET,34.0979,-118.1839,5,20000.0,1
2020-02-16,900,17,Devonshire,310,BURGLARY,26,F,B,221.0,PUBLIC STORAGE,999.0,NO WEAPON,20200    PRAIRIE                      ST,NO CROSS STREET,34.2392,-118.5733,7,10000.0,1
2022-06-02,111,10,West Valley,354,THEFT OF IDENTITY,31,M,B,602.0,BANK,999.0,NO WEAPON,6600    WOODLEY                      AV,NO CROSS STREET,34.1903,-118.4836,4,0.0,0
2021-07-24,2036,19,Mission,510,VEHICLE - STOLEN,0,X,X,108.0,PARKING LOT,999.0,NO WEAPON,15500    ROSCOE                       BL,NO CROSS STREET,34.2214,-118.4705,6,20000.0,1
2023-04-02,728,16,Foothill,354,THEFT OF IDENTITY,24,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,10300    COMMERCE                     AV,NO CROSS STREET,34.2559,-118.2886,7,0.0,0
2021-10-29,1400,21,Topanga,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),35,M,X,108.0,PARKING LOT,999.0,NO WEAPON,7400    CANOGA                       AV,NO CROSS STREET,34.2046,-118.5975,5,950.0,1
2022-06-02,1200,13,Newton,354,THEFT OF IDENTITY,45,F,H,750.0,CYBERSPACE,999.0,NO WEAPON,2100 S  CENTRAL                      AV,NO CROSS STREET,34.0225,-118.2523,4,0.0,0
2022-01-16,600,16,Foothill,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),40,M,H,103.0,ALLEY,999.0,NO WEAPON,13500    FILMORE                      ST,NO CROSS STREET,34.2678,-118.427,7,20000.0,1
2022-12-05,1520,11,Northeast,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,405.0,CLOTHING STORE,999.0,NO WEAPON,1700 N  VERMONT                      AV,NO CROSS STREET,34.1095,-118.2958,1,950.0,1
2021-06-17,1049,13,Newton,440,THEFT PLAIN - PETTY ($950 & UNDER),24,M,H,145.0,MAIL BOX,999.0,NO WEAPON,1200 E  47TH                         ST,NO CROSS STREET,34.0011,-118.2542,4,950.0,1
2022-08-10,130,12,77th Street,310,BURGLARY,36,M,B,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,800 W  73RD                         ST,NO CROSS STREET,33.9736,-118.2871,3,10000.0,1
2020-05-31,1530,13,Newton,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,101.0,STREET,999.0,NO WEAPON,1500 E  ADAMS                        BL,NO CROSS STREET,34.0151,-118.2471,7,950.0,1
2020-03-29,1445,17,Devonshire,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",21900    VINTAGE                      ST,NO CROSS STREET,34.2522,-118.6048,7,0.0,0
2020-11-15,905,15,N Hollywood,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),58,M,X,108.0,PARKING LOT,999.0,NO WEAPON,11300    HARTLAND                     ST,NO CROSS STREET,34.1952,-118.378,7,950.0,1
2022-03-31,130,21,Topanga,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,H,108.0,PARKING LOT,205.0,KITCHEN KNIFE,8800    TOPANGA CANYON               BL,NO CROSS STREET,34.2299,-118.6033,4,0.0,0
2022-02-23,1445,14,Pacific,624,BATTERY - SIMPLE ASSAULT,68,M,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",500    SUNSET                       AV,NO CROSS STREET,33.9965,-118.4726,3,0.0,0
2022-10-20,1700,14,Pacific,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),40,M,B,101.0,STREET,999.0,NO WEAPON,8600    GULANA                       AV,NO CROSS STREET,33.9589,-118.4346,4,950.0,1
2021-03-11,2300,19,Mission,510,VEHICLE - STOLEN,0,X,X,707.0,GARAGE/CARPORT,999.0,NO WEAPON,15400    NORDHOFF                     ST,NO CROSS STREET,34.2427,-118.4702,4,20000.0,1
2022-05-06,1219,8,West LA,354,THEFT OF IDENTITY,25,F,B,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,1200 S  LA CIENEGA                   BL,NO CROSS STREET,34.0583,-118.3799,5,0.0,0
2021-10-29,1600,5,Harbor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",43,M,W,109.0,PARK/PLAYGROUND,999.0,NO WEAPON,MEYLER,21ST,33.7252,-118.2968,5,900.0,1
2022-10-14,1730,3,Southwest,330,BURGLARY FROM VEHICLE,58,F,B,707.0,GARAGE/CARPORT,999.0,NO WEAPON,5200    BLACKWELDER                  ST,NO CROSS STREET,34.0269,-118.3575,5,2000.0,1
2021-08-16,2230,20,Olympic,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),74,M,B,104.0,DRIVEWAY,999.0,NO WEAPON,3200    COUNTRY CLUB                 DR,NO CROSS STREET,34.0494,-118.3116,1,950.0,1
2020-08-26,2325,10,West Valley,624,BATTERY - SIMPLE ASSAULT,51,F,X,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5400    WHITE OAK                    AV,NO CROSS STREET,34.1693,-118.5184,3,0.0,0
2020-08-17,2000,15,N Hollywood,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,101.0,STREET,999.0,NO WEAPON,11200    LA MAIDA                     ST,NO CROSS STREET,34.1584,-118.3746,1,950.0,1
2022-05-25,700,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),24,F,W,809.0,METROLINK TRAIN,999.0,NO WEAPON,800 N  ALAMEDA                      ST,NO CROSS STREET,34.0561,-118.2375,3,950.0,1
2023-05-12,1500,10,West Valley,352,PICKPOCKET,83,F,W,108.0,PARKING LOT,999.0,NO WEAPON,18100    VENTURA                      BL,NO CROSS STREET,34.1652,-118.5272,5,2000.0,1
2020-06-05,1245,17,Devonshire,310,BURGLARY,60,M,W,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,16400    SAN FERNANDO                 BL,NO CROSS STREET,34.2761,-118.4906,5,10000.0,1
2020-04-26,1630,7,Wilshire,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),50,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,100 S  CROFT                        AV,NO CROSS STREET,34.0745,-118.3742,7,399.0,1
2022-10-02,1145,5,Harbor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",45,F,B,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,800 W  21ST                         ST,NO CROSS STREET,33.7252,-118.2946,7,900.0,1
2022-04-12,2045,15,N Hollywood,480,BIKE - STOLEN,37,M,W,707.0,GARAGE/CARPORT,999.0,NO WEAPON,10800    CAMARILLO                    ST,NO CROSS STREET,34.1577,-118.3659,2,2000.0,1
2020-02-03,2350,6,Hollywood,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1800    WHITLEY                      AV,NO CROSS STREET,34.1035,-118.3334,1,950.0,1
2021-03-03,1550,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),47,M,X,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,18700    COMMUNITY                    ST,NO CROSS STREET,34.2228,-118.5416,3,950.0,1
2022-03-13,530,10,West Valley,354,THEFT OF IDENTITY,44,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,16500    VANOWEN                      ST,NO CROSS STREET,34.1939,-118.4924,7,0.0,0
2023-03-03,1,17,Devonshire,354,THEFT OF IDENTITY,35,F,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,17300    NORDHOFF                     ST,NO CROSS STREET,34.2358,-118.5113,5,0.0,0
2021-09-18,1630,6,Hollywood,310,BURGLARY,0,X,X,203.0,OTHER BUSINESS,999.0,NO WEAPON,700 N  CAHUENGA                     BL,NO CROSS STREET,34.0835,-118.3288,6,10000.0,1
2020-08-03,1330,12,77th Street,122,"RAPE, ATTEMPTED",15,F,B,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",77TH                         ST,HOOVER                       ST,33.9698,-118.2871,1,0.0,0
2020-01-11,1200,7,Wilshire,310,BURGLARY,24,M,K,221.0,PUBLIC STORAGE,999.0,NO WEAPON,4100 W  PICO                         BL,NO CROSS STREET,34.0476,-118.3246,6,10000.0,1
2021-06-19,700,16,Foothill,624,BATTERY - SIMPLE ASSAULT,35,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7800    FENWICK                      ST,NO CROSS STREET,34.2614,-118.3043,6,0.0,0
2022-11-08,700,5,Harbor,440,THEFT PLAIN - PETTY ($950 & UNDER),59,M,B,402.0,MARKET,999.0,NO WEAPON,1200 S  GAFFEY                       ST,NO CROSS STREET,33.7331,-118.2924,2,950.0,1
2022-04-14,2320,5,Harbor,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,15,F,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,200 W  12TH                         ST,NO CROSS STREET,33.7333,-118.2814,4,0.0,0
2022-07-03,724,4,Hollenbeck,354,THEFT OF IDENTITY,33,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,3500    BESWICK                      ST,NO CROSS STREET,34.0229,-118.201,7,0.0,0
2023-01-16,2125,20,Olympic,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,4500 W  1ST                          ST,NO CROSS STREET,34.073,-118.3091,1,20000.0,1
2021-03-04,105,13,Newton,624,BATTERY - SIMPLE ASSAULT,47,F,B,504.0,OTHER RESIDENCE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1300 E  45TH                         ST,NO CROSS STREET,34.003,-118.2522,4,0.0,0
2023-06-28,2200,20,Olympic,900,VIOLATION OF COURT ORDER,36,F,H,101.0,STREET,999.0,NO WEAPON,500 S  SERRANO                      AV,NO CROSS STREET,34.0654,-118.3066,3,0.0,0
2022-01-03,700,12,77th Street,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,402.0,MARKET,999.0,NO WEAPON,600 E  79TH                         ST,NO CROSS STREET,33.9711,-118.2629,1,950.0,1
2022-01-22,31,17,Devonshire,310,BURGLARY,38,F,X,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,12500    BRADFORD                     PL,NO CROSS STREET,34.2965,-118.5173,6,10000.0,1
2022-01-24,1518,20,Olympic,624,BATTERY - SIMPLE ASSAULT,45,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",300 S  VERMONT                      AV,NO CROSS STREET,34.0672,-118.2941,1,0.0,0
2022-03-27,1630,14,Pacific,330,BURGLARY FROM VEHICLE,43,M,A,707.0,GARAGE/CARPORT,999.0,NO WEAPON,2800    SAWTELLE                     BL,NO CROSS STREET,34.0283,-118.433,7,2000.0,1
2020-01-29,730,18,Southeast,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,FIGUEROA                     ST,REDONDO BEACH                BL,33.8927,-118.283,3,20000.0,1
2022-01-24,1200,1,Central,354,THEFT OF IDENTITY,27,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,300 E  5TH                          ST,NO CROSS STREET,34.0453,-118.2443,1,0.0,0
2023-02-07,1300,7,Wilshire,624,BATTERY - SIMPLE ASSAULT,20,F,H,203.0,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",8400    BEVERLY                      BL,NO CROSS STREET,34.0761,-118.3732,2,0.0,0
2022-11-07,100,4,Hollenbeck,354,THEFT OF IDENTITY,30,M,I,504.0,OTHER RESIDENCE,999.0,NO WEAPON,500 S  AVENUE 19,NO CROSS STREET,34.0661,-118.2194,1,0.0,0
2022-01-24,1630,10,West Valley,900,VIOLATION OF COURT ORDER,38,M,X,726.0,POLICE FACILITY,999.0,NO WEAPON,19000    VANOWEN                      ST,NO CROSS STREET,34.1938,-118.547,1,0.0,0
2022-04-18,1730,1,Central,624,BATTERY - SIMPLE ASSAULT,34,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",300 S  MAIN                         ST,NO CROSS STREET,34.0495,-118.2459,1,0.0,0
2021-05-31,1700,18,Southeast,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",42,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",999.0,NO WEAPON,500 W  127TH                        ST,NO CROSS STREET,33.9176,-118.2836,1,900.0,1
2020-02-14,1900,9,Van Nuys,354,THEFT OF IDENTITY,68,F,W,404.0,DEPARTMENT STORE,999.0,NO WEAPON,14000    RIVERSIDE                    DR,NO CROSS STREET,34.1576,-118.438,5,0.0,0
